All event log messages.
Date:	2017-05-19 16:17:47
System Name:	MCube_6.04.Robot2
Controller Name:	192.168.1.2
Controller Id	120-800253

RobotWare: 6.04.00.01
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	608-1 World Zones
	613-1 Collision Detection
	614-1 FTP and NFS client
	616-1 PC Interface
	617-1 FlexPendant Interface
	689-1 Externally Guided Motion (EGM)
	English
	Auto acknowledge input
	623-1 Multitasking

Robot1
Key:	
Options:	
	IRB 120T-3/0.6
	Axis Calibration
	Drive System IRB 120/140/260/360/910SC/1200/1400/1520/1600/1660ID IRC5 Compact



Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
66548     	I   	Operational         	10052   	Regain start                            	2017-05-18 16:59:39 	A regain movement has started.	{args: "0"}
66549     	I   	Operational         	10053   	Regain ready                            	2017-05-18 16:59:39 	The regain movement is ready.	{args: "0"}
66550     	I   	Operational         	10151   	Program started                         	2017-05-18 16:59:39 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
68554     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-18 16:59:51 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
68555     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-18 16:59:51 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
68556     	E   	Program             	40228   	Execution error                         	2017-05-18 16:59:51 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
68557     	I   	Operational         	10020   	Execution error state                   	2017-05-18 16:59:51 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
68558     	I   	Operational         	10126   	Program stopped                         	2017-05-18 16:59:51 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
68559     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-18 17:02:21 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
68560     	I   	Operational         	10021   	Execution error reset                   	2017-05-18 17:02:21 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
68561     	I   	Operational         	10052   	Regain start                            	2017-05-18 17:02:22 	A regain movement has started.	{args: "0"}
68562     	I   	Operational         	10053   	Regain ready                            	2017-05-18 17:02:22 	The regain movement is ready.	{args: "0"}
68563     	I   	Operational         	10151   	Program started                         	2017-05-18 17:02:22 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
68564     	I   	Operational         	10125   	Program stopped                         	2017-05-18 17:02:24 	The task T_ROB1 has stopped. The reason is that an external or internal stop has occurred.	{args: "1", "T_ROB1"}
68565     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-18 17:03:08 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
68566     	I   	Operational         	10052   	Regain start                            	2017-05-18 17:03:15 	A regain movement has started.	{args: "0"}
68567     	I   	Operational         	10053   	Regain ready                            	2017-05-18 17:03:15 	The regain movement is ready.	{args: "0"}
68568     	I   	Operational         	10151   	Program started                         	2017-05-18 17:03:15 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
70572     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:03:26 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
70573     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:03:26 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
70574     	E   	Program             	40228   	Execution error                         	2017-05-18 17:03:26 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
70575     	I   	Operational         	10020   	Execution error state                   	2017-05-18 17:03:26 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
70576     	I   	Operational         	10126   	Program stopped                         	2017-05-18 17:03:26 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
70577     	I   	Operational         	10021   	Execution error reset                   	2017-05-18 17:03:54 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
70578     	I   	Operational         	10052   	Regain start                            	2017-05-18 17:03:54 	A regain movement has started.	{args: "0"}
70579     	I   	Operational         	10053   	Regain ready                            	2017-05-18 17:03:54 	The regain movement is ready.	{args: "0"}
70580     	I   	Operational         	10156   	Program restarted                       	2017-05-18 17:03:54 	Execution of task T_ROB1 has been restarted from where it was previously stopped. The originator is an external client.	{args: "1", "T_ROB1"}
70582     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:03:55 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
70583     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:03:55 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
70584     	E   	Program             	40228   	Execution error                         	2017-05-18 17:03:55 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
70585     	I   	Operational         	10020   	Execution error state                   	2017-05-18 17:03:55 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
70586     	I   	Operational         	10126   	Program stopped                         	2017-05-18 17:03:55 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
70587     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-18 17:04:00 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
70588     	I   	Operational         	10021   	Execution error reset                   	2017-05-18 17:04:00 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
70589     	I   	Operational         	10052   	Regain start                            	2017-05-18 17:04:00 	A regain movement has started.	{args: "0"}
70590     	I   	Operational         	10053   	Regain ready                            	2017-05-18 17:04:00 	The regain movement is ready.	{args: "0"}
70591     	I   	Operational         	10151   	Program started                         	2017-05-18 17:04:00 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
70593     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:04:02 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
70594     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:04:02 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
70595     	E   	Program             	40228   	Execution error                         	2017-05-18 17:04:02 	The execution of task T_ROB1 has been stopped by a runtime error 41822.	{args: "T_ROB1", "41822"}
70596     	I   	Operational         	10020   	Execution error state                   	2017-05-18 17:04:02 	The program execution in task T_ROB1 has been stopped due to a spontaneous error.	{args: "1", "T_ROB1"}
70597     	I   	Operational         	10126   	Program stopped                         	2017-05-18 17:04:02 	The task T_ROB1 has stopped. The reason is that an error has occurred.	{args: "1", "T_ROB1"}
70598     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-18 17:04:06 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
70599     	I   	Operational         	10021   	Execution error reset                   	2017-05-18 17:04:06 	The program execution in task T_ROB1 has left a spontaneous error state.	{args: "1", "T_ROB1"}
70600     	I   	Operational         	10002   	Program pointer has been reset          	2017-05-18 17:04:24 	The program pointer of task T_ROB1 has been reset.	{args: "1", "0", "T_ROB1"}
70601     	I   	Operational         	10052   	Regain start                            	2017-05-18 17:04:37 	A regain movement has started.	{args: "0"}
70602     	I   	Operational         	10053   	Regain ready                            	2017-05-18 17:04:37 	The regain movement is ready.	{args: "0"}
70603     	I   	Operational         	10151   	Program started                         	2017-05-18 17:04:37 	Execution of task T_ROB1 has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB1"}
71899     	W   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:04:44 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
71900     	E   	Program             	41822   	No data from the UdpUc device           	2017-05-18 17:04:44 	Task: T_ROB1.No expected data packets have been received for the EGM instance egmID1 during  1.00 seconds. Rapid Ref: /EGM_test_UDP/main/EGMRunPose/53.	{args: "T_ROB1", "/EGM_test_UDP/main/EGMRunPose/53", " 1.00", "egmID1", "EGMSensor"}
